time,heart_rate
2024-11-28T10:48:18Z,81
2024-11-28T10:48:28Z,82
2024-11-28T10:48:43Z,82
2024-11-28T10:48:48Z,80
2024-11-28T10:49:03Z,80
2024-11-28T10:49:18Z,80
2024-11-28T10:49:23Z,79
2024-11-28T10:49:38Z,79
2024-11-28T10:49:48Z,78
2024-11-28T10:49:53Z,80
2024-11-28T10:49:58Z,81
2024-11-28T10:50:08Z,82
2024-11-28T10:50:23Z,82
2024-11-28T10:50:38Z,82
2024-11-28T10:50:43Z,83
2024-11-28T10:50:48Z,84
2024-11-28T10:51:03Z,84
2024-11-28T10:51:18Z,85
2024-11-28T10:51:33Z,84
2024-11-28T10:51:43Z,86
2024-11-28T10:51:48Z,87
2024-11-28T10:51:58Z,85
2024-11-28T10:52:08Z,86
2024-11-28T10:52:18Z,85
2024-11-28T10:52:33Z,85
2024-11-28T10:52:48Z,84
2024-11-28T10:52:53Z,83
2024-11-28T10:53:03Z,82
2024-11-28T10:53:08Z,80
2024-11-28T10:53:18Z,82
2024-11-28T10:53:23Z,83
2024-11-28T10:53:28Z,84
2024-11-28T10:53:33Z,82
2024-11-28T10:53:38Z,81
2024-11-28T10:53:43Z,82
2024-11-28T10:53:48Z,82
2024-11-28T10:53:53Z,80
2024-11-28T10:53:58Z,79
2024-11-28T10:54:03Z,80
2024-11-28T10:54:18Z,79
2024-11-28T10:54:23Z,77
2024-11-28T10:54:28Z,76
2024-11-28T10:54:38Z,77
2024-11-28T10:54:43Z,78
2024-11-28T10:54:58Z,79
2024-11-28T10:55:03Z,80
2024-11-28T10:55:08Z,82
2024-11-28T10:55:18Z,80
2024-11-28T10:55:23Z,79
2024-11-28T10:55:33Z,77
2024-11-28T10:55:38Z,78
2024-11-28T10:55:43Z,80
2024-11-28T10:55:48Z,79
2024-11-28T10:55:53Z,77
2024-11-28T10:56:03Z,80
2024-11-28T10:56:08Z,79
2024-11-28T10:56:13Z,81
2024-11-28T10:56:18Z,81
2024-11-28T10:56:28Z,80
2024-11-28T10:56:33Z,81
2024-11-28T10:56:38Z,80
2024-11-28T10:56:43Z,79
2024-11-28T10:56:53Z,80
2024-11-28T10:57:03Z,81
2024-11-28T10:57:08Z,82
2024-11-28T10:57:13Z,83
2024-11-28T10:57:18Z,85
2024-11-28T10:57:23Z,86
2024-11-28T10:57:38Z,85
2024-11-28T10:57:48Z,82
2024-11-28T10:57:53Z,83
2024-11-28T10:57:58Z,85
2024-11-28T10:58:08Z,83
2024-11-28T10:58:18Z,81
2024-11-28T10:58:23Z,79
2024-11-28T10:58:28Z,77
2024-11-28T10:58:33Z,76
2024-11-28T10:58:38Z,75
2024-11-28T10:58:53Z,73
2024-11-28T10:59:03Z,74
2024-11-28T10:59:08Z,75
2024-11-28T10:59:13Z,76
2024-11-28T10:59:18Z,75
2024-11-28T10:59:33Z,75
2024-11-28T10:59:38Z,74
2024-11-28T10:59:53Z,74
2024-11-28T10:59:58Z,75
2024-11-28T11:00:03Z,76
2024-11-28T11:00:13Z,75
2024-11-28T11:00:18Z,73
2024-11-28T11:00:23Z,72
2024-11-28T11:00:28Z,71
2024-11-28T11:00:33Z,70
2024-11-28T11:00:38Z,69
2024-11-28T11:00:48Z,71
2024-11-28T11:00:58Z,70
2024-11-28T11:01:03Z,75
2024-11-28T11:01:18Z,74
2024-11-28T11:01:28Z,73
2024-11-28T11:01:43Z,71
2024-11-28T11:01:58Z,71
2024-11-28T11:02:08Z,70
2024-11-28T11:02:13Z,68
2024-11-28T11:02:28Z,70
2024-11-28T11:02:33Z,71
2024-11-28T11:02:48Z,71
2024-11-28T11:02:53Z,72
2024-11-28T11:03:08Z,72
2024-11-28T11:03:13Z,73
2024-11-28T11:03:28Z,73
2024-11-28T11:03:43Z,73
2024-11-28T11:03:48Z,74
2024-11-28T11:04:03Z,75
2024-11-28T11:04:08Z,77
2024-11-28T11:04:13Z,76
2024-11-28T11:04:28Z,76
2024-11-28T11:04:38Z,75
2024-11-28T11:04:48Z,74
2024-11-28T11:04:53Z,72
2024-11-28T11:04:58Z,71
2024-11-28T11:05:08Z,72
2024-11-28T11:05:13Z,73
2024-11-28T11:05:18Z,74
2024-11-28T11:05:33Z,73
2024-11-28T11:05:38Z,70
2024-11-28T11:05:43Z,69
2024-11-28T11:05:53Z,68
2024-11-28T11:05:58Z,69
2024-11-28T11:06:08Z,71
2024-11-28T11:06:13Z,72
2024-11-28T11:06:25Z,73
2024-11-28T11:06:40Z,74
2024-11-28T11:06:45Z,73
2024-11-28T11:06:55Z,74
2024-11-28T11:07:00Z,75
2024-11-28T11:07:05Z,76
2024-11-28T11:07:15Z,74
2024-11-28T11:07:25Z,76
2024-11-28T11:07:30Z,80
2024-11-28T11:09:47Z,70
2024-11-28T11:10:10Z,70
2024-11-28T11:25:01Z,70
2024-11-28T11:25:32Z,70
2024-11-28T11:25:42Z,68
2024-11-28T11:25:47Z,66
2024-11-28T11:25:52Z,62
2024-11-28T11:28:13Z,70
2024-11-28T11:28:40Z,70
2024-11-28T13:42:22Z,70
2024-11-28T13:42:37Z,73
2024-11-28T13:42:42Z,87
2024-11-28T13:42:47Z,86
2024-11-28T13:42:52Z,80
2024-11-28T13:42:57Z,79
2024-11-28T13:43:02Z,78
2024-11-28T13:43:07Z,76
2024-11-28T13:43:12Z,78
2024-11-28T13:43:17Z,77
2024-11-28T13:43:22Z,79
2024-11-28T13:43:27Z,81
2024-11-28T13:43:32Z,83
2024-11-28T13:43:47Z,80
2024-11-28T13:43:52Z,78
2024-11-28T13:43:57Z,75
2024-11-28T13:44:12Z,76
2024-11-28T13:44:17Z,77
2024-11-28T13:44:22Z,79
2024-11-28T13:44:27Z,79
2024-11-28T13:44:32Z,78
2024-11-28T13:44:37Z,75
2024-11-28T13:44:42Z,74
2024-11-28T13:44:47Z,75
2024-11-28T13:44:52Z,74
2024-11-28T13:44:57Z,71
2024-11-28T13:45:02Z,68
2024-11-28T13:45:07Z,69
2024-11-28T13:45:12Z,70
2024-11-28T13:45:17Z,71
2024-11-28T13:45:22Z,70
2024-11-28T13:45:27Z,71
2024-11-28T13:45:42Z,71
2024-11-28T13:45:57Z,72
2024-11-28T13:46:12Z,73
2024-11-28T13:46:17Z,76
2024-11-28T13:46:27Z,75
2024-11-28T13:46:32Z,73
2024-11-28T13:46:37Z,71
2024-11-28T13:46:52Z,71
2024-11-28T13:46:57Z,70
2024-11-28T13:47:02Z,71
2024-11-28T13:47:07Z,72
2024-11-28T13:47:22Z,72
2024-11-28T13:47:32Z,73
2024-11-28T13:47:42Z,74
2024-11-28T13:47:47Z,76
2024-11-28T13:47:52Z,78
2024-11-28T13:47:57Z,80
2024-11-28T13:48:12Z,82
2024-11-28T13:48:22Z,83
2024-11-28T13:48:27Z,82
2024-11-28T13:48:42Z,82
2024-11-28T13:48:47Z,80
2024-11-28T13:48:52Z,77
2024-11-28T13:48:57Z,76
2024-11-28T13:49:12Z,76
2024-11-28T13:49:17Z,75
2024-11-28T13:49:27Z,76
2024-11-28T13:49:32Z,76
2024-11-28T13:49:47Z,76
2024-11-28T13:50:02Z,76
2024-11-28T13:50:17Z,76
2024-11-28T13:50:27Z,77
2024-11-28T13:50:32Z,76
2024-11-28T13:50:47Z,77
2024-11-28T13:50:57Z,76
2024-11-28T13:51:12Z,74
2024-11-28T13:51:17Z,73
2024-11-28T13:51:27Z,72
2024-11-28T13:51:32Z,72
2024-11-28T13:51:37Z,74
2024-11-28T13:51:42Z,75
2024-11-28T13:51:52Z,76
2024-11-28T13:51:57Z,75
2024-11-28T13:52:12Z,75
2024-11-28T13:52:27Z,79
2024-11-28T13:52:42Z,77
2024-11-28T13:52:47Z,76
2024-11-28T13:52:52Z,77
2024-11-28T13:52:57Z,76
2024-11-28T13:53:02Z,77
2024-11-28T13:53:07Z,78
2024-11-28T13:53:12Z,79
2024-11-28T13:53:27Z,79
2024-11-28T13:53:32Z,80
2024-11-28T13:53:37Z,79
2024-11-28T13:53:52Z,81
2024-11-28T13:54:02Z,80
2024-11-28T13:54:17Z,80
2024-11-28T13:54:22Z,83
2024-11-28T13:54:27Z,84
2024-11-28T13:54:32Z,84
2024-11-28T13:54:47Z,83
2024-11-28T13:55:02Z,84
2024-11-28T13:55:17Z,84
2024-11-28T13:55:32Z,84
2024-11-28T13:55:37Z,83
2024-11-28T13:55:42Z,82
2024-11-28T13:55:57Z,83
2024-11-28T13:56:02Z,84
2024-11-28T13:56:07Z,83
2024-11-28T13:56:12Z,83
2024-11-28T13:56:17Z,82
2024-11-28T13:56:32Z,82
2024-11-28T13:56:37Z,81
2024-11-28T13:56:42Z,80
2024-11-28T13:56:47Z,80
2024-11-28T13:56:52Z,82
2024-11-28T13:56:57Z,81
2024-11-28T13:57:02Z,82
2024-11-28T13:57:17Z,82
2024-11-28T13:57:22Z,81
2024-11-28T13:57:27Z,80
2024-11-28T13:57:32Z,79
2024-11-28T13:57:37Z,78
2024-11-28T13:57:52Z,79
2024-11-28T13:57:57Z,78
2024-11-28T13:58:02Z,77
2024-11-28T13:58:12Z,79
2024-11-28T13:58:27Z,80
2024-11-28T13:58:37Z,78
2024-11-28T13:58:42Z,79
2024-11-28T13:58:52Z,81
2024-11-28T13:59:07Z,81
2024-11-28T13:59:17Z,79
2024-11-28T13:59:22Z,78
2024-11-28T13:59:37Z,77
2024-11-28T13:59:42Z,75
2024-11-28T13:59:47Z,76
2024-11-28T14:00:02Z,76
2024-11-28T14:00:17Z,76
2024-11-28T14:00:22Z,77
2024-11-28T14:00:27Z,79
2024-11-28T14:00:32Z,80
2024-11-28T14:00:37Z,81
2024-11-28T14:00:52Z,85
2024-11-28T14:00:57Z,84
2024-11-28T14:01:02Z,80
2024-11-28T14:01:07Z,79
2024-11-28T14:01:22Z,79
2024-11-28T14:01:32Z,80
2024-11-28T14:01:47Z,79
2024-11-28T14:01:52Z,80
2024-11-28T14:02:07Z,80
2024-11-28T14:02:12Z,76
2024-11-28T14:02:17Z,75
2024-11-28T14:02:22Z,70
2024-11-28T14:02:37Z,71
2024-11-28T14:02:52Z,71
2024-11-28T14:02:57Z,73
2024-11-28T14:03:02Z,74
2024-11-28T14:03:12Z,72
2024-11-28T14:03:27Z,72
2024-11-28T14:03:32Z,72
2024-11-28T14:03:47Z,72
2024-11-28T14:03:57Z,73
2024-11-28T14:04:12Z,74
2024-11-28T14:04:27Z,75
2024-11-28T14:04:32Z,74
2024-11-28T14:04:37Z,75
2024-11-28T14:04:42Z,74
2024-11-28T14:04:57Z,75
2024-11-28T14:05:02Z,76
2024-11-28T14:05:07Z,74
2024-11-28T14:05:17Z,73
2024-11-28T14:05:22Z,72
2024-11-28T14:05:32Z,71
2024-11-28T14:05:47Z,70
2024-11-28T14:06:02Z,71
2024-11-28T14:06:12Z,70
2024-11-28T14:06:17Z,69
2024-11-28T14:06:22Z,69
2024-11-28T14:06:27Z,68
2024-11-28T14:06:32Z,70
2024-11-28T14:06:37Z,71
2024-11-28T14:06:42Z,72
2024-11-28T14:06:47Z,75
2024-11-28T14:06:52Z,76
2024-11-28T14:06:57Z,75
2024-11-28T14:07:12Z,75
2024-11-28T14:07:17Z,74
2024-11-28T14:07:32Z,74
2024-11-28T14:07:37Z,73
2024-11-28T14:07:52Z,73
2024-11-28T14:08:02Z,71
2024-11-28T14:08:07Z,72
2024-11-28T14:08:12Z,73
2024-11-28T14:08:17Z,72
2024-11-28T14:08:27Z,73
2024-11-28T14:08:32Z,72
2024-11-28T14:08:37Z,71
2024-11-28T14:08:42Z,70
2024-11-28T14:08:57Z,64
2024-11-28T14:09:02Z,65
2024-11-28T14:09:07Z,66
2024-11-28T14:09:12Z,68
2024-11-28T14:09:17Z,69
2024-11-28T14:09:22Z,70
2024-11-28T14:09:37Z,71
2024-11-28T14:09:42Z,72
2024-11-28T14:09:52Z,71
2024-11-28T14:09:57Z,70
2024-11-28T14:10:02Z,71
2024-11-28T14:10:07Z,72
2024-11-28T14:10:12Z,71
2024-11-28T14:10:27Z,70
2024-11-28T14:10:42Z,71
2024-11-28T14:10:47Z,71
2024-11-28T14:11:02Z,71
2024-11-28T14:11:17Z,71
2024-11-28T14:11:22Z,73
2024-11-28T14:11:32Z,72
2024-11-28T14:11:42Z,71
2024-11-28T14:11:47Z,72
2024-11-28T14:11:52Z,72
2024-11-28T14:12:07Z,81
2024-11-28T14:12:12Z,83
2024-11-28T14:12:22Z,80
2024-11-28T14:12:27Z,79
2024-11-28T14:12:32Z,79
2024-11-28T14:12:37Z,77
2024-11-28T14:12:42Z,74
2024-11-28T14:12:52Z,76
2024-11-28T14:12:57Z,77
2024-11-28T14:13:02Z,75
2024-11-28T14:13:07Z,74
2024-11-28T14:13:12Z,73
2024-11-28T14:13:17Z,72
2024-11-28T14:13:32Z,73
2024-11-28T14:13:42Z,75
2024-11-28T14:13:47Z,76
2024-11-28T14:13:52Z,75
2024-11-28T14:14:07Z,75
2024-11-28T14:14:22Z,75
2024-11-28T14:14:27Z,75
2024-11-28T14:14:32Z,76
2024-11-28T14:14:47Z,76
2024-11-28T14:14:52Z,76
2024-11-28T14:14:57Z,75
2024-11-28T14:15:02Z,75
2024-11-28T14:15:07Z,74
2024-11-28T14:15:22Z,74
2024-11-28T14:15:37Z,74
2024-11-28T14:15:42Z,75
2024-11-28T14:15:47Z,76
2024-11-28T14:15:57Z,75
2024-11-28T14:16:02Z,76
2024-11-28T14:16:07Z,77
2024-11-28T14:16:12Z,75
2024-11-28T14:16:22Z,77
2024-11-28T14:16:27Z,79
2024-11-28T14:16:37Z,80
2024-11-28T14:16:42Z,81
2024-11-28T14:16:57Z,82
2024-11-28T14:17:02Z,80
2024-11-28T14:17:07Z,79
2024-11-28T14:17:12Z,76
2024-11-28T14:17:27Z,75
2024-11-28T14:17:32Z,75
2024-11-28T14:17:37Z,76
2024-11-28T14:17:42Z,76
2024-11-28T14:17:57Z,76
2024-11-28T14:18:12Z,76
2024-11-28T14:18:22Z,78
2024-11-28T14:18:27Z,80
2024-11-28T14:18:42Z,76
2024-11-28T14:18:47Z,75
2024-11-28T14:18:52Z,76
2024-11-28T14:19:02Z,75
2024-11-28T14:19:07Z,74
2024-11-28T14:19:22Z,74
2024-11-28T14:19:27Z,73
2024-11-28T14:19:37Z,74
2024-11-28T14:19:42Z,73
2024-11-28T14:19:47Z,72
2024-11-28T14:19:57Z,73
2024-11-28T14:20:02Z,76
2024-11-28T14:20:12Z,74
2024-11-28T14:20:17Z,74
2024-11-28T14:20:22Z,73
2024-11-28T14:20:27Z,73
2024-11-28T14:20:32Z,73
2024-11-28T14:20:47Z,73
2024-11-28T14:20:57Z,74
2024-11-28T14:21:07Z,75
2024-11-28T14:21:17Z,74
2024-11-28T14:21:32Z,75
2024-11-28T14:21:37Z,74
2024-11-28T14:21:52Z,74
2024-11-28T14:22:02Z,75
2024-11-28T14:22:17Z,74
2024-11-28T14:22:22Z,75
2024-11-28T14:22:27Z,78
2024-11-28T14:22:32Z,79
2024-11-28T14:22:37Z,79
2024-11-28T14:22:47Z,80
2024-11-28T14:22:57Z,79
2024-11-28T14:23:02Z,78
2024-11-28T14:23:07Z,79
2024-11-28T14:23:12Z,78
2024-11-28T14:23:17Z,79
2024-11-28T14:23:22Z,78
2024-11-28T14:23:27Z,77
2024-11-28T14:23:42Z,76
2024-11-28T14:23:47Z,72
2024-11-28T14:24:02Z,71
2024-11-28T14:24:07Z,70
2024-11-28T14:24:22Z,71
2024-11-28T14:24:27Z,73
2024-11-28T14:24:32Z,75
2024-11-28T14:24:37Z,76
2024-11-28T14:24:42Z,77
2024-11-28T14:24:52Z,76
2024-11-28T14:25:02Z,75
2024-11-28T14:25:07Z,76
2024-11-28T14:25:12Z,77
2024-11-28T14:25:17Z,78
2024-11-28T14:25:22Z,77
2024-11-28T14:25:37Z,77
2024-11-28T14:25:42Z,78
2024-11-28T14:25:47Z,77
2024-11-28T14:25:52Z,78
2024-11-28T14:25:57Z,79
2024-11-28T14:26:02Z,80
2024-11-28T14:26:12Z,81
2024-11-28T14:26:22Z,85
2024-11-28T14:26:32Z,84
2024-11-28T14:26:37Z,83
2024-11-28T14:26:52Z,83
2024-11-28T14:26:57Z,82
2024-11-28T14:27:07Z,82
2024-11-28T14:27:12Z,81
2024-11-28T14:27:17Z,78
2024-11-28T14:27:22Z,77
2024-11-28T14:27:27Z,76
2024-11-28T14:27:42Z,77
2024-11-28T14:27:52Z,79
2024-11-28T14:28:07Z,79
2024-11-28T14:28:12Z,78
2024-11-28T14:28:27Z,78
2024-11-28T14:28:42Z,78
2024-11-28T14:28:52Z,77
2024-11-28T14:28:57Z,76
2024-11-28T14:29:07Z,75
2024-11-28T14:29:22Z,77
2024-11-28T14:29:27Z,75
2024-11-28T14:29:32Z,69
2024-11-28T14:29:37Z,68
2024-11-28T14:29:42Z,68
2024-11-28T14:29:52Z,70
2024-11-28T14:30:07Z,73
2024-11-28T14:30:12Z,77
2024-11-28T14:30:22Z,76
2024-11-28T14:30:37Z,77
2024-11-28T14:30:42Z,76
2024-11-28T14:30:47Z,76
2024-11-28T14:31:02Z,76
2024-11-28T14:31:12Z,77
2024-11-28T14:31:17Z,78
2024-11-28T14:31:27Z,79
2024-11-28T14:31:32Z,78
2024-11-28T14:31:37Z,79
2024-11-28T14:31:42Z,78
2024-11-28T14:31:57Z,78
2024-11-28T14:32:02Z,73
2024-11-28T14:32:07Z,73
2024-11-28T14:32:12Z,72
2024-11-28T14:32:27Z,72
2024-11-28T14:32:37Z,74
2024-11-28T14:32:42Z,75
2024-11-28T14:32:47Z,74
2024-11-28T14:32:52Z,75
2024-11-28T14:32:57Z,77
2024-11-28T14:33:02Z,78
2024-11-28T14:33:07Z,76
2024-11-28T14:33:12Z,76
2024-11-28T14:33:27Z,76
2024-11-28T14:33:32Z,77
2024-11-28T14:33:37Z,76
2024-11-28T14:33:42Z,76
2024-11-28T14:33:52Z,77
2024-11-28T14:34:02Z,76
2024-11-28T14:34:12Z,75
2024-11-28T14:34:27Z,75
2024-11-28T14:34:42Z,75
2024-11-28T14:34:47Z,76
2024-11-28T14:35:02Z,79
2024-11-28T14:35:07Z,77
2024-11-28T14:35:12Z,74
2024-11-28T14:35:22Z,73
2024-11-28T14:35:27Z,72
2024-11-28T14:35:42Z,72
2024-11-28T14:35:47Z,72
2024-11-28T14:35:52Z,72
2024-11-28T14:35:57Z,73
2024-11-28T14:36:02Z,72
2024-11-28T14:36:07Z,71
2024-11-28T14:36:22Z,72
2024-11-28T14:36:27Z,70
2024-11-28T14:36:32Z,71
2024-11-28T14:36:37Z,71
2024-11-28T14:36:52Z,72
2024-11-28T14:36:57Z,74
2024-11-28T14:37:02Z,83
2024-11-28T14:37:07Z,84
2024-11-28T14:37:12Z,79
2024-11-28T14:37:17Z,69
2024-11-28T14:37:22Z,63
2024-11-28T14:37:27Z,60
2024-11-28T14:37:32Z,58
2024-11-28T14:37:37Z,59
2024-11-28T14:37:42Z,62
2024-11-28T14:37:47Z,63
2024-11-28T14:37:57Z,62
2024-11-28T14:38:12Z,62
2024-11-28T14:38:22Z,63
2024-11-28T14:38:27Z,63
2024-11-28T14:38:37Z,63
2024-11-28T14:38:52Z,62
2024-11-28T14:39:02Z,62
2024-11-28T14:39:07Z,63
2024-11-28T14:39:12Z,64
2024-11-28T14:39:17Z,63
2024-11-28T14:39:22Z,63
2024-11-28T14:39:27Z,64
2024-11-28T14:39:32Z,64
2024-11-28T14:39:37Z,64
2024-11-28T14:39:42Z,63
2024-11-28T14:39:52Z,64
2024-11-28T14:39:57Z,65
2024-11-28T14:40:02Z,64
2024-11-28T14:40:17Z,70
2024-11-28T14:40:27Z,67
2024-11-28T14:40:32Z,64
2024-11-28T14:40:37Z,63
2024-11-28T14:40:42Z,61
2024-11-28T14:40:47Z,59
2024-11-28T14:40:52Z,60
2024-11-28T14:40:57Z,61
2024-11-28T14:41:02Z,63
2024-11-28T14:41:07Z,64
2024-11-28T14:41:22Z,64
2024-11-28T14:41:27Z,62
2024-11-28T14:41:32Z,63
2024-11-28T14:41:37Z,64
2024-11-28T14:41:42Z,63
2024-11-28T14:41:47Z,64
2024-11-28T14:41:52Z,65
2024-11-28T14:41:57Z,64
2024-11-28T14:42:02Z,64
2024-11-28T14:42:07Z,63
2024-11-28T14:42:12Z,63
2024-11-28T14:42:17Z,62
2024-11-28T14:42:27Z,62
2024-11-28T14:42:32Z,63
2024-11-28T14:42:37Z,64
2024-11-28T14:42:42Z,63
2024-11-28T14:42:52Z,64
2024-11-28T14:42:57Z,63
2024-11-28T14:43:02Z,59
2024-11-28T14:43:07Z,59
2024-11-28T14:43:12Z,61
2024-11-28T14:43:17Z,63
2024-11-28T14:43:27Z,64
2024-11-28T14:43:32Z,63
2024-11-28T14:43:37Z,62
2024-11-28T14:43:42Z,61
2024-11-28T14:43:47Z,60
2024-11-28T14:43:57Z,60
2024-11-28T14:44:02Z,61
2024-11-28T14:44:07Z,61
2024-11-28T14:44:17Z,60
2024-11-28T14:44:27Z,62
2024-11-28T14:44:32Z,63
2024-11-28T14:44:47Z,62
2024-11-28T14:44:52Z,61
2024-11-28T14:45:07Z,62
2024-11-28T14:45:17Z,61
2024-11-28T14:45:22Z,62
2024-11-28T14:45:32Z,63
2024-11-28T14:45:37Z,62
2024-11-28T14:45:42Z,62
2024-11-28T14:45:47Z,63
2024-11-28T14:45:52Z,61
2024-11-28T14:46:03Z,63
2024-11-28T14:46:08Z,62
2024-11-28T14:46:23Z,62
2024-11-28T14:46:33Z,63
2024-11-28T14:46:38Z,62
2024-11-28T14:46:48Z,63
2024-11-28T14:46:53Z,65
2024-11-28T14:46:58Z,64
2024-11-28T14:47:08Z,63
2024-11-28T14:47:18Z,63
2024-11-28T14:47:23Z,62
2024-11-28T14:47:28Z,61
2024-11-28T14:47:33Z,59
2024-11-28T14:47:38Z,60
2024-11-28T14:47:43Z,60
2024-11-28T14:47:48Z,61
2024-11-28T14:47:53Z,62
2024-11-28T14:48:03Z,61
2024-11-28T14:48:08Z,62
2024-11-28T14:48:13Z,63
2024-11-28T14:48:18Z,61
2024-11-28T14:48:23Z,60
2024-11-28T14:48:38Z,59
2024-11-28T14:48:53Z,59
2024-11-28T14:48:58Z,60
2024-11-28T14:49:03Z,59
2024-11-28T14:49:08Z,58
2024-11-28T14:49:13Z,58
2024-11-28T14:49:18Z,57
2024-11-28T14:49:28Z,59
2024-11-28T14:49:33Z,61
2024-11-28T14:49:38Z,59
2024-11-28T14:49:48Z,60
2024-11-28T14:49:53Z,61
2024-11-28T14:50:08Z,60
2024-11-28T14:50:18Z,61
2024-11-28T14:50:23Z,62
2024-11-28T14:50:28Z,62
2024-11-28T14:50:33Z,61
2024-11-28T14:50:48Z,62
2024-11-28T14:50:53Z,63
2024-11-28T14:51:08Z,63
2024-11-28T14:51:18Z,68
2024-11-28T14:51:23Z,75
2024-11-28T14:51:28Z,77
2024-11-28T14:51:33Z,78
2024-11-28T14:51:38Z,77
2024-11-28T14:51:48Z,73
2024-11-28T14:51:53Z,67
2024-11-28T14:51:58Z,61
2024-11-28T14:52:03Z,62
2024-11-28T14:52:08Z,61
2024-11-28T14:52:13Z,60
2024-11-28T14:52:18Z,61
2024-11-28T14:52:23Z,62
2024-11-28T14:52:28Z,60
2024-11-28T14:52:43Z,60
2024-11-28T14:52:53Z,61
2024-11-28T14:52:58Z,62
2024-11-28T14:53:03Z,63
2024-11-28T14:53:08Z,64
2024-11-28T14:53:13Z,63
2024-11-28T14:53:23Z,62
2024-11-28T14:53:33Z,61
2024-11-28T14:53:48Z,61
2024-11-28T14:53:53Z,62
2024-11-28T14:53:58Z,64
2024-11-28T14:54:08Z,63
2024-11-28T14:54:13Z,62
2024-11-28T14:54:18Z,61
2024-11-28T14:54:23Z,60
2024-11-28T14:54:28Z,62
2024-11-28T14:54:33Z,61
2024-11-28T14:54:38Z,60
2024-11-28T14:54:48Z,62
2024-11-28T14:54:53Z,63
2024-11-28T14:54:58Z,62
2024-11-28T14:55:03Z,60
2024-11-28T14:55:08Z,59
2024-11-28T14:55:13Z,58
2024-11-28T14:55:28Z,57
2024-11-28T14:55:33Z,57
2024-11-28T14:55:38Z,58
2024-11-28T14:55:48Z,57
2024-11-28T14:55:53Z,59
2024-11-28T14:55:58Z,61
2024-11-28T14:56:04Z,59
2024-11-28T14:56:19Z,59
2024-11-28T14:56:24Z,58
2024-11-28T14:56:29Z,57
2024-11-28T14:56:39Z,58
2024-11-28T14:56:54Z,58
2024-11-28T14:56:59Z,59
2024-11-28T14:57:04Z,59
2024-11-28T14:57:14Z,58
2024-11-28T14:57:29Z,58
2024-11-28T14:57:44Z,58
2024-11-28T14:57:59Z,58
2024-11-28T14:58:09Z,59
2024-11-28T14:58:19Z,58
2024-11-28T14:58:24Z,61
2024-11-28T14:58:29Z,62
2024-11-28T14:58:34Z,60
2024-11-28T14:58:39Z,58
2024-11-28T14:58:49Z,57
2024-11-28T14:59:04Z,57
2024-11-28T14:59:19Z,56
2024-11-28T14:59:24Z,57
2024-11-28T14:59:34Z,59
2024-11-28T14:59:44Z,57
2024-11-28T14:59:49Z,58
2024-11-28T14:59:54Z,59
2024-11-28T14:59:59Z,60
2024-11-28T15:00:04Z,60
2024-11-28T15:00:09Z,61
2024-11-28T15:00:14Z,69
2024-11-28T15:00:19Z,74
2024-11-28T15:00:24Z,72
2024-11-28T15:00:29Z,68
2024-11-28T15:00:34Z,64
2024-11-28T15:00:39Z,61
2024-11-28T15:00:44Z,58
2024-11-28T15:00:59Z,58
2024-11-28T15:01:04Z,57
2024-11-28T15:01:09Z,57
2024-11-28T15:01:14Z,57
2024-11-28T15:01:29Z,57
2024-11-28T15:01:39Z,58
2024-11-28T15:01:54Z,58
2024-11-28T15:01:59Z,60
2024-11-28T15:02:04Z,61
2024-11-28T15:02:14Z,62
2024-11-28T15:02:19Z,63
2024-11-28T15:02:24Z,64
2024-11-28T15:02:29Z,65
2024-11-28T15:02:39Z,66
2024-11-28T15:02:44Z,65
2024-11-28T15:02:54Z,64
2024-11-28T15:02:59Z,65
2024-11-28T15:03:04Z,64
2024-11-28T15:03:09Z,62
2024-11-28T15:03:19Z,63
2024-11-28T15:03:24Z,64
2024-11-28T15:03:29Z,63
2024-11-28T15:03:39Z,62
2024-11-28T15:03:44Z,65
2024-11-28T15:03:49Z,65
2024-11-28T15:03:54Z,67
2024-11-28T15:03:59Z,67
2024-11-28T15:04:14Z,68
2024-11-28T15:04:19Z,69
2024-11-28T15:04:24Z,70
2024-11-28T15:04:39Z,71
2024-11-28T15:04:54Z,71
2024-11-28T15:04:59Z,70
2024-11-28T15:05:14Z,70
2024-11-28T15:05:24Z,71
2024-11-28T15:05:29Z,70
2024-11-28T15:05:34Z,71
2024-11-28T15:05:49Z,70
2024-11-28T15:05:59Z,69
2024-11-28T15:06:04Z,69
2024-11-28T15:06:09Z,71
2024-11-28T15:06:24Z,71
2024-11-28T15:06:34Z,71
2024-11-28T15:06:44Z,72
2024-11-28T15:06:49Z,72
2024-11-28T15:07:04Z,72
2024-11-28T15:07:19Z,71
2024-11-28T15:07:29Z,70
2024-11-28T15:07:39Z,71
2024-11-28T15:07:44Z,70
2024-11-28T15:07:49Z,69
2024-11-28T15:08:04Z,69
2024-11-28T15:08:19Z,70
2024-11-28T15:08:34Z,70
2024-11-28T15:08:49Z,70
2024-11-28T15:08:59Z,69
2024-11-28T15:09:14Z,68
2024-11-28T15:09:24Z,69
2024-11-28T15:09:39Z,69
2024-11-28T15:09:54Z,68
2024-11-28T15:09:59Z,67
2024-11-28T15:10:14Z,67
2024-11-28T15:10:19Z,67
2024-11-28T15:10:24Z,68
2024-11-28T15:10:29Z,69
2024-11-28T15:10:34Z,68
2024-11-28T15:10:49Z,68
2024-11-28T15:11:04Z,68
